run_label,disease_name,persona_label,turn_number,role,message,word_count,accuracy,final_diagnosis,symptom_coverage,velocity,anxiety_drop,repetition_rate,empathy_score,slot_recall_t1,slot_precision,slot_fill_count,slot_curve
Pipeline-Anxious,Pneumonia with Respiratory Failure,Anxious,9,PATIENT,"Palpitations? Ah, yes, doctor, I do feel like my heart is racing. It's like it's beating faster than normal, and it's making me even more anxious. What if it's a sign of something serious? What if my heart is failing like my grandfather's was? He had some kind of heart condition, and I'm worried it's something similar. My mind is racing with all sorts of worst-case scenarios, doctor. Can you please tell me what's going on?",76,,,,,,,,,,,
Pipeline-Anxious,Pneumonia with Respiratory Failure,Anxious,10,DOCTOR,"I'm so sorry to hear that you're experiencing these symptoms. I want to reassure you that we'll do our best to figure out what's going on. Based on what you've told me, I think it's important to explore the possibility of heart failure.",43,,,,,,,,,,,
Pipeline-Anxious,Pneumonia with Respiratory Failure,Anxious,11,PATIENT,"Heart failure? Oh no, doctor, I was afraid of that. What if it's something serious? What if I'm not getting the right treatment? My mind is racing with all sorts of what-ifs. Can you please tell me what kind of treatment I might need? Is it something that can be treated with medicine, or do I need to see a specialist?",61,,,,,,,,,,,
Pipeline-Anxious,Pneumonia with Respiratory Failure,Anxious,12,DOCTOR,"I understand your concerns, and I'm here to reassure you that we'll take it one step at a time. Based on your symptoms, I'm going to propose a diagnosis of heart failure.",32,,,,,,,,,,,
Pipeline-Anxious,Pneumonia with Respiratory Failure,Anxious,13,PATIENT,"A diagnosis? But, doctor, I thought we were still investigating. How can you be so sure? What if you're wrong? What if I'm not heart failure? What if it's something else entirely? I'm getting more and more anxious, doctor. Please, please, please tell me more about what you're thinking.",49,0,Heart Failure,0.0,3,0,0.3421,0.75,0.5,0.0,1,0.08→0.08→0.08→0.08→0.08→0.08
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,1,PATIENT,"Doctor, I've been having a really tough time breathing lately, and my cough has been getting worse every day.",19,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,2,DOCTOR,"I can imagine how unsettling that must be for you. Is your heart beating faster than usual, or do you feel palpitations when you're experiencing these breathing difficulties?",28,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,3,PATIENT,"Worried, doctor, worried! My heart is racing like crazy when I'm short of breath. It's like my chest is tightening up, and I can feel the panic rising up. What if it's something serious, like a heart attack? Tension ho raha hai, doctor, I'm so scared! Can you please tell me what's going on?",54,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,4,DOCTOR,"I understand your concern, and I'm here to help. It's natural to feel worried, but let's take a step back and focus on gathering more information. Have you had a fever? Did you check your temperature?",36,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,5,PATIENT,"No, no fever, doctor. I've been taking my temperature every day, and it's normal. But what if it's not just a cold or flu? What if it's something more serious, like pneumonia? My grandmother had COPD, and I'm worried I might be getting it too. What if it's advanced, and I'm not even aware of it?",56,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,6,DOCTOR,I'm here to reassure you that we'll do our best to get to the bottom of this. Let's not jump to conclusions just yet. Are you hearing any wheezing or rattling when you breathe?,34,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,7,PATIENT,"Yes, doctor, I've been hearing these strange sounds when I breathe. It's like a wheezing or rattling noise, and it's really scaring me. I've been feeling so anxious about it, wondering if it's a sign of something serious. I've even been lying awake at night, thinking about all the worst-case scenarios. What if it's a sign of lung disease, like my grandmother had? Tension ho raha hai, doctor, I'm so worried!",71,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,8,DOCTOR,"I understand your concerns, and I'm here to help you feel more at ease. The wheezing or rattling sounds you're hearing can be a sign of something serious, but we'll need to gather more information to determine the cause. Is your breathing getting worse at night, or is it more pronounced during the day?",54,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,9,PATIENT,"Yes, doctor, my breathing is definitely worse at night. I wake up gasping for air, and I have to sit up and try to catch my breath. It's like my lungs are heavy, and I can't get enough air. And even during the day, I feel like I'm working harder to breathe. I get winded just walking a short distance, and I'm always feeling exhausted. What if it's something progressive, doctor? What if it's getting worse and worse?",78,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,10,DOCTOR,"I'm going to propose a diagnosis based on the symptoms you've shared. It's possible that you may be experiencing symptoms of heart failure. The wheezing, shortness of breath, and fatigue you're experiencing could be indicative of this condition.",38,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,11,PATIENT,"Oh no, oh no, oh no! Heart failure? That's the last thing I want to hear, doctor! What if it's true? What if I'm really going to have to live with this condition? I've heard so many horror stories about heart failure, and I'm scared, doctor. I'm so scared! Is there any way we can rule out other possibilities before jumping to conclusions? Can we do some tests or something to make sure? Please, doctor, I'm begging you, don't give me false hope or a false diagnosis!",87,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,12,DOCTOR,"I understand your concerns, and I want to reassure you that we'll take a thorough approach to diagnose and rule out other possibilities. I'm not going to jump to conclusions, and we'll explore all options before making a definitive diagnosis. Let's get some tests done to confirm or rule out other conditions.",52,,,,,,,,,,,
Pipeline-Anxious,Chronic Obstructive Pulmonary Disease (COPD) Exacerbation,Anxious,13,PATIENT,"Thank you, doctor, thank you. I just want to know what's going on and what I can do to get better. I don't want to be stuck with a label or a diagnosis that might not be accurate. Can we please do some tests, like a chest X-ray or an ECG, to rule out other conditions? And can you also prescribe some medication to help me breathe easier? I just want to feel better, doctor. I want to be able to breathe without struggling.",84,0,Heart Failure,0.167,2,0,0.1059,0.75,0.5,0.333,2,0.06→0.06→0.11→0.11→0.11→0.11
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,1,PATIENT,"Doctor, I've been having trouble remembering things and I've fallen a few times at home, I'm really worried about my memory and my falls.",24,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,2,DOCTOR,I can understand why you're worried. It's normal to feel concerned when we experience changes in our bodies. Let's focus on understanding what's going on. Are you hearing any wheezing or rattling when you breathe?,35,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,3,PATIENT,"Wheezing or rattling? No, no, no... I don't hear anything like that. But, what if it's something serious? What if I'm having some kind of... I don't know, some kind of respiratory problem? Tension ho raha hai, doctor...",38,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,4,DOCTOR,"I understand your concern, and I want to reassure you that we'll get to the bottom of this together. For now, let's focus on your symptoms. Is your heart beating faster than usual, or do you feel palpitations?",38,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,5,PATIENT,"Palpitations? No, no... I don't think so. But, what if my heart is racing and I don't know it? What if I'm having some kind of silent heart condition? My grandmother had a heart attack, you know. She was fine one day, and the next... *gulps*... I'm scared, doctor.",49,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,6,DOCTOR,"I can sense your anxiety, and I want to assure you that we'll explore all possibilities. But for now, let's not jump to conclusions. Let's focus on your symptoms. Are you able to tell me if you know where you are and what day it is?",46,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,7,PATIENT,"The date? Um... I think it's... *pauses*... Tuesday? No, no, wait... I'm not sure. And where I am... *looks around*... I think I'm at home? But, what if I'm not? What if I'm somewhere else and I don't know? That thought is giving me a lot of tension, doctor. What if I've lost my memory or something? My cousin's friend had a similar problem, and it turned out to be some kind of brain disease... *bites lip*...",77,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,8,DOCTOR,"I understand your concerns, and I want to reassure you that we'll investigate all possibilities. For now, let's focus on your symptoms. Do you know what day it is and where you are, and are you able to recall any recent events or conversations?",44,,,,,,,,,,,
Pipeline-Anxious,Dehydration and Malnutrition-Related Confusional State,Anxious,9,PATIENT,"Recent events? Conversations? *thinks*... Um... I think I had breakfast this morning? Or was it yesterday? *laughs nervously*... And conversations... *tries to remember*... My sister came to visit me, I think? Or was it my brother? *looks around frantically*... I'm so confused, doctor. What if I've forgotten something important? What if I've missed a doctor's appointment or something? *starts to get agitated*...",62,,,,,,,,,,,
